Homology group id,Class,Genome 1,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8,Genome 9,Genome 10,Genome 11,Genome 12,Genome 13
209488,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209489,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209490,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209491,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209499,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209500,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209501,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209502,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209503,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209504,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209505,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209506,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209507,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209508,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209509,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209510,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209511,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209512,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209513,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209515,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209516,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209517,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209522,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209524,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209525,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209526,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209527,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209528,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209529,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209530,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209534,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209535,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209536,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209537,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209542,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209543,core,1,1,2,2,2,1,1,2,1,1,1,1,1
209544,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209545,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209546,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209547,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209549,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209551,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
207385,accessory,6,5,4,8,4,0,5,4,0,5,5,5,11
207386,accessory,0,0,4,0,2,4,0,4,4,0,0,0,6
207393,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
207395,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
207396,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
207397,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
207398,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
207399,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
207400,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
207401,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
207403,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
207417,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
207419,accessory,1,1,0,1,0,1,1,1,1,0,1,1,1
207437,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
207442,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
207448,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
207451,accessory,0,0,1,1,1,0,0,1,0,1,0,0,1
207452,accessory,0,0,1,1,0,1,0,1,1,0,0,0,0
207453,accessory,1,1,0,0,1,0,1,0,0,0,1,1,0
207456,accessory,1,1,2,2,1,0,1,1,1,1,1,1,0
207457,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
207482,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
207487,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
207490,accessory,0,0,10,0,1,0,0,8,0,0,0,0,0
207491,accessory,0,0,1,0,0,0,0,1,0,0,0,0,5
207492,accessory,0,0,0,1,0,0,0,0,0,0,0,5,0
207495,accessory,0,0,0,0,0,2,0,0,2,0,0,0,0
207496,accessory,0,0,0,1,0,0,0,1,0,0,0,0,0
207497,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
207498,accessory,1,0,1,0,0,0,0,4,0,0,0,0,0
207500,accessory,6,0,1,0,0,1,0,1,1,0,0,0,0
207501,accessory,1,1,0,0,1,0,1,0,0,0,1,1,0
207503,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
207504,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
207505,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
207506,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
207507,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
207508,accessory,0,0,2,0,0,0,0,4,0,0,0,0,0
207522,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
207537,accessory,1,1,1,1,1,1,1,1,1,0,1,1,0
207540,accessory,1,1,0,1,0,0,1,0,0,0,1,1,0
207541,accessory,2,1,1,1,1,0,1,1,0,0,1,1,0
207542,accessory,2,1,1,1,1,0,1,1,0,0,1,1,0
207543,accessory,2,1,1,1,1,0,1,1,0,1,1,1,0
207558,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
207559,accessory,1,1,1,1,1,0,1,1,0,0,1,1,1
207569,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
207570,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
207592,accessory,1,1,1,0,1,1,1,1,1,1,1,1,1
207593,accessory,1,1,1,0,1,1,1,1,1,1,1,1,1
207615,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
207624,accessory,1,1,0,0,1,1,1,0,0,0,1,1,1
207625,accessory,0,0,1,1,0,0,0,1,0,0,0,0,1
207626,accessory,0,0,1,1,0,0,0,1,1,0,0,0,0
207627,accessory,1,1,0,0,1,0,1,0,0,0,1,1,0
207631,accessory,1,1,1,0,1,0,1,1,0,0,1,1,0
207637,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
207639,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
207640,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
207641,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
207642,accessory,0,0,0,0,0,1,0,0,1,1,0,0,0
207643,accessory,1,1,1,1,1,2,1,1,2,1,1,1,0
207644,accessory,1,1,1,1,1,0,1,1,0,0,1,1,1
207645,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
207646,accessory,1,1,1,0,1,1,1,1,1,1,1,1,0
207647,accessory,1,1,1,1,1,1,1,1,0,0,1,1,0
207648,accessory,0,0,0,0,0,0,0,0,1,0,0,0,1
207650,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
207651,accessory,1,1,0,0,1,0,1,0,0,0,1,1,0
207652,accessory,1,1,0,1,1,1,1,0,1,1,1,1,1
207653,accessory,0,0,1,1,0,0,0,1,0,0,0,0,0
207654,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
207655,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
207656,accessory,1,1,1,1,1,0,1,1,0,2,1,1,1
207657,accessory,0,0,0,0,0,0,0,0,1,0,0,0,1
207663,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
207665,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
207670,accessory,1,0,0,1,0,0,0,0,0,0,0,0,0
207673,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
207675,accessory,1,1,0,0,0,0,1,0,0,1,1,1,1
207676,accessory,1,1,0,0,1,0,1,0,0,0,1,1,0
207677,accessory,0,0,1,1,1,0,0,1,0,1,0,0,0
207678,accessory,0,0,1,1,0,1,0,0,1,0,0,0,1
207679,accessory,1,1,0,0,1,0,1,1,0,0,1,1,0
207682,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
207700,accessory,1,1,0,1,0,1,1,0,1,0,1,1,1
207715,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
207716,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
207717,accessory,1,1,0,1,1,0,1,0,0,0,1,1,1
207722,accessory,0,0,0,1,0,1,0,1,1,1,0,0,1
207723,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
207724,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
207725,accessory,1,1,1,0,1,0,1,0,0,0,1,1,0
207739,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
207740,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
207741,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
207742,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
207751,accessory,1,1,2,2,2,0,1,2,1,1,1,1,1
207758,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
207760,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
207765,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
207769,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
207770,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
207771,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
207772,accessory,1,1,1,1,1,0,1,1,1,1,1,1,1
207773,accessory,0,0,0,0,0,1,0,0,1,1,0,0,0
207782,accessory,1,1,0,1,0,1,1,0,1,0,1,1,0
207783,accessory,1,1,0,1,0,0,1,0,0,0,1,1,1
207784,accessory,1,1,0,1,0,0,1,0,0,0,1,1,0
207785,accessory,1,1,0,1,0,1,1,0,1,0,1,1,1
207790,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
207791,accessory,1,1,1,1,1,0,1,1,0,0,1,1,1
207792,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
207800,accessory,1,1,1,1,1,0,1,1,0,0,1,1,1
207816,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
207820,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
207823,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
207835,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
207839,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
207845,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
207849,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
207863,accessory,0,0,1,1,2,1,0,1,1,1,0,0,1
207864,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
207865,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
207866,accessory,1,1,1,2,1,0,1,1,0,0,1,1,1
207867,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
207868,accessory,0,0,0,0,0,1,0,0,1,1,0,0,0
207870,accessory,1,1,0,0,0,0,1,1,0,1,1,1,0
207871,accessory,0,0,0,1,0,0,0,0,0,1,0,0,0
207872,accessory,0,0,0,0,0,0,0,0,0,1,0,0,1
207873,accessory,0,0,1,0,1,1,0,0,1,0,0,0,0
207875,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
207877,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
207878,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
207879,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
207880,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
207881,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
207893,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
207894,accessory,1,1,0,0,0,0,1,0,0,1,1,1,1
207895,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
207896,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
207897,accessory,1,1,0,0,0,0,1,0,0,1,1,1,0
207899,accessory,1,1,0,1,0,1,1,0,1,0,1,1,1
207900,accessory,1,1,0,2,1,0,1,1,0,1,1,1,1
207901,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
207906,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
207912,accessory,1,1,1,0,1,0,1,1,0,0,1,1,0
207913,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
207917,accessory,1,1,1,2,1,1,1,1,1,0,1,1,1
207918,accessory,1,1,1,0,1,0,1,1,0,1,1,1,0
207921,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
207922,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
207926,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
207927,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
207929,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
207933,accessory,1,1,0,1,1,1,1,0,1,1,1,1,1
207977,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
207978,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
207979,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
207980,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
207991,accessory,1,1,2,1,1,1,1,1,1,0,1,1,1
207999,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
208000,accessory,1,1,1,0,1,0,1,1,0,0,1,1,0
208001,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
208005,accessory,1,1,1,2,1,1,1,1,0,1,1,1,0
208006,accessory,0,0,0,0,0,1,0,0,2,1,0,0,1
208018,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
208020,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
208037,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
208047,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
208048,accessory,0,0,1,1,1,0,0,1,1,0,0,0,1
208049,accessory,0,0,1,1,1,0,0,1,1,0,0,0,0
208050,accessory,0,0,0,0,1,1,0,0,1,0,0,0,0
208051,accessory,0,0,0,0,0,0,1,0,0,2,0,0,0
208052,accessory,0,0,0,0,0,0,0,0,0,1,0,0,1
208053,accessory,2,2,1,1,0,2,1,1,0,0,2,2,0
208055,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
208056,accessory,0,0,0,0,0,1,0,0,1,2,0,0,0
208057,accessory,1,0,0,0,0,0,0,0,0,0,0,0,1
208058,accessory,0,1,1,1,1,0,1,1,0,0,1,1,0
208059,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
208061,accessory,1,1,1,1,2,1,1,1,1,0,1,1,1
208062,accessory,0,0,1,0,0,0,0,1,0,1,0,0,0
208071,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
208073,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
208075,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208084,accessory,1,1,1,1,1,0,1,1,1,1,1,1,1
208085,accessory,0,0,0,0,0,1,0,0,1,1,0,0,0
208089,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208090,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
208091,accessory,0,0,1,0,1,0,0,1,0,1,0,0,1
208096,accessory,1,1,1,0,1,0,1,1,0,1,1,1,1
208102,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208107,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
208111,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
208112,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
208113,accessory,1,1,1,1,0,0,1,1,0,0,1,1,0
208116,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208122,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
208123,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
208124,accessory,1,1,0,0,1,0,1,0,1,1,1,1,0
208125,accessory,1,1,1,0,1,0,1,0,0,0,1,1,0
208126,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
208127,accessory,0,0,0,1,0,1,0,1,0,0,0,0,0
208130,accessory,0,0,1,0,1,1,0,1,1,2,0,0,1
208131,accessory,1,1,0,1,0,0,1,0,0,1,1,1,0
208135,accessory,1,1,1,1,1,1,1,1,2,0,1,1,1
208136,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
208137,accessory,0,0,0,0,0,1,0,0,0,1,0,0,0
208138,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
208140,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
208156,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208171,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
208176,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
208180,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208189,accessory,1,1,1,1,1,0,1,1,1,1,1,1,0
208190,accessory,0,0,1,0,1,1,0,1,1,0,0,0,1
208212,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
208213,accessory,0,0,1,0,1,0,0,1,0,0,0,0,1
208217,accessory,0,0,0,1,0,1,0,0,1,1,0,0,1
208218,accessory,0,0,1,1,1,0,1,1,0,0,0,0,0
208219,accessory,0,0,0,0,0,0,0,0,0,0,1,1,0
208220,accessory,2,2,1,0,1,0,1,1,0,0,1,1,0
208222,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208227,accessory,1,1,0,1,0,1,1,0,1,0,1,1,1
208251,accessory,0,0,1,1,1,1,0,1,1,1,0,0,1
208260,accessory,1,0,0,0,0,0,0,0,0,0,0,11,0
208266,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208267,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
208268,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208269,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
208270,accessory,1,1,1,0,1,1,1,1,1,0,1,1,1
208290,accessory,1,1,1,0,1,1,1,1,1,1,1,1,1
208303,accessory,1,1,0,0,0,1,1,0,1,1,1,1,1
208304,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208305,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208308,accessory,1,1,0,0,0,1,1,0,1,1,1,1,1
208310,accessory,1,1,0,0,1,0,1,0,0,0,1,1,0
208311,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
208312,accessory,1,1,1,1,1,1,1,1,1,0,1,1,0
208313,accessory,1,1,0,0,0,0,1,0,0,1,1,1,0
208314,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
208316,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
208318,accessory,1,1,0,1,0,1,1,0,1,1,1,1,0
208334,accessory,1,1,0,1,0,0,1,0,0,0,1,1,1
208345,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
208346,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
208363,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208366,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208367,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208394,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
208398,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
208399,accessory,1,1,1,1,1,1,1,1,1,0,1,1,0
208405,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208406,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
208408,accessory,0,0,0,0,0,1,0,0,1,1,0,0,0
208410,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208411,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
208418,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208435,accessory,1,1,1,1,1,0,1,1,1,1,1,1,1
208436,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
208447,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208450,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
208451,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
208452,accessory,0,0,0,0,0,1,0,0,0,1,0,0,0
208453,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
208456,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
208466,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208467,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
208470,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
208471,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208474,accessory,1,1,1,1,1,0,1,1,1,1,1,1,1
208475,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
208479,accessory,1,1,1,1,1,0,1,1,0,2,1,1,1
208480,accessory,1,1,1,0,1,1,1,1,0,0,1,1,0
208481,accessory,0,0,0,1,0,0,0,0,0,1,0,0,0
208482,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
208484,accessory,1,1,1,1,1,0,1,1,0,1,1,1,2
208485,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
208486,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208490,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
208495,accessory,1,1,0,1,0,1,1,0,1,1,1,1,1
208496,accessory,1,1,1,0,1,0,1,1,0,0,1,1,1
208502,accessory,0,0,1,1,1,1,0,1,0,1,0,0,1
208503,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
208504,accessory,1,1,0,0,0,0,1,0,1,0,1,1,0
208506,accessory,1,1,1,2,1,0,1,1,0,1,1,1,0
208507,accessory,1,1,1,1,1,0,1,1,0,0,1,1,1
208508,accessory,1,1,0,0,0,1,1,0,1,1,1,1,1
208509,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
208546,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
208547,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
208548,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
208553,accessory,1,1,1,1,1,0,1,1,0,0,1,1,1
208555,accessory,1,1,1,0,1,0,1,0,0,0,1,1,0
208565,accessory,1,1,0,1,0,0,1,0,0,0,1,1,0
208571,accessory,1,1,0,1,0,0,1,0,0,0,1,1,0
208572,accessory,1,1,0,0,0,1,1,0,1,1,1,1,1
208573,accessory,1,1,0,1,0,1,1,0,1,1,1,1,1
208574,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
208581,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
208582,accessory,1,1,0,0,1,0,1,1,0,0,1,1,0
208583,accessory,0,0,0,0,0,0,0,0,0,1,0,0,1
208584,accessory,0,0,1,1,0,0,0,0,0,0,0,0,0
208596,accessory,1,1,0,1,1,1,1,0,1,1,1,1,1
208598,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208599,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
208600,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
208601,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
208615,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208616,accessory,1,1,0,1,0,1,1,0,1,0,1,1,1
208617,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
208618,accessory,1,1,0,0,0,0,1,0,0,0,0,1,0
208619,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
208620,accessory,1,1,0,0,1,0,1,0,0,0,1,1,0
208621,accessory,1,1,1,1,1,0,1,1,0,0,1,1,1
208628,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1
208629,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
208631,accessory,1,1,1,2,1,0,1,1,0,1,1,1,0
208632,accessory,0,0,0,0,0,1,0,0,1,2,0,0,1
208637,accessory,1,1,0,0,0,1,1,1,1,1,1,1,1
208638,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
208639,accessory,0,0,1,1,1,0,0,0,0,0,0,0,0
208645,accessory,1,1,1,0,1,0,1,1,0,1,1,1,0
208651,accessory,1,1,1,0,1,1,1,1,1,1,1,1,1
208652,accessory,1,1,1,0,1,1,1,1,1,1,1,1,1
208653,accessory,0,0,0,1,0,1,0,0,1,0,0,0,0
208655,accessory,1,1,1,1,1,0,1,1,0,0,1,1,1
208656,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
208657,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
208658,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
208659,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
208660,accessory,1,1,0,1,0,0,1,0,0,0,1,1,1
208661,accessory,1,1,1,1,1,0,1,1,0,0,1,1,1
208662,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208663,accessory,1,1,1,1,1,0,1,2,0,0,1,1,1
208665,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
208666,accessory,1,1,1,1,1,0,1,1,0,2,1,1,1
208671,accessory,1,1,0,1,1,0,1,0,0,0,1,1,0
208672,accessory,1,1,2,1,2,0,1,2,0,1,1,1,1
208673,accessory,1,1,0,1,0,0,1,0,0,0,1,1,0
208674,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
208675,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
208677,accessory,0,0,1,1,1,1,0,1,1,1,0,0,0
208678,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
208679,accessory,1,1,0,0,0,0,1,0,0,0,1,1,1
208682,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
208683,accessory,0,0,0,0,0,1,0,0,1,1,0,0,0
208699,accessory,1,1,0,0,0,0,0,0,0,0,0,1,1
208702,accessory,1,1,1,0,1,1,1,1,1,1,1,1,1
208703,accessory,1,1,0,0,1,1,1,0,1,1,1,1,1
208710,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
208711,accessory,1,1,0,0,0,0,1,0,1,0,1,1,0
208712,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
208713,accessory,0,0,0,1,0,0,0,1,0,0,0,0,0
208714,accessory,0,0,1,0,1,1,0,0,0,0,0,0,0
208715,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
208721,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
208738,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
208739,accessory,1,1,0,0,0,1,1,0,1,0,1,1,1
208740,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
208741,accessory,1,1,0,0,0,1,1,0,1,0,1,1,1
208742,accessory,1,1,0,1,0,1,1,0,1,0,1,1,1
208744,accessory,1,1,0,0,0,1,1,0,1,1,1,1,1
208745,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
208746,accessory,0,0,0,1,1,0,0,0,0,0,0,0,0
208747,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
208748,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208749,accessory,0,0,1,1,1,1,0,1,1,0,0,0,1
208750,accessory,0,0,0,0,0,1,0,1,1,2,0,0,0
208751,accessory,1,1,1,0,1,0,1,0,0,1,1,1,0
208752,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
