#This file contains six matrices: shared distinct genes (1), unshared distinct genes (2), shared informative distinct genes (3), unshared informative distinct genes (4), total shared genes (5) and total unshared genes (6).

#shared distinct genes
Genomes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,
54,4616,2949,3479,4275,2970,3782,2992,2940,2944,2939,4616,2920,4320,4273,2961,2924,2965,5275,4613,3420,4351,3728,2986,3023,2967,4226,4228,4234,2964,2968,2957,4186,2937,2925,4616,4231,2926,2963,3726,4260,4228,3027,2973,2949,2965,2971,2947,3685,2927,3673,4513,2972,2973,5321,2949,2919,2972,3605,4262,5288,4264,2940,2953,3426,2967,2920,2968,4603,2947,3687,2927,2908,2968,2916,2939,3601,2953,2962,2966,2945,4360,2948,3616,
55,2974,4532,2892,2932,4302,3017,4630,4542,4508,4238,2973,4281,2961,2932,4276,4328,4714,2952,2973,2880,2938,2924,4212,4426,4264,2888,2970,2897,4716,4611,4488,2949,4766,4487,2975,2971,4074,4612,3079,2909,2888,4611,4344,4503,4583,4280,4577,2943,4485,2950,2987,4300,4302,2949,5666,4308,4624,3003,2909,2950,2910,4077,4128,2866,4618,4447,4617,2945,4479,2948,4454,4295,4617,4280,4501,3003,4588,4437,4818,4524,2957,5643,3076,
56,2922,4370,2864,2916,4154,2982,4285,4208,4351,4109,2921,4523,2917,2916,4107,4230,4344,2923,2921,2863,2900,2877,4228,4170,4099,2856,2905,2874,4274,4263,4390,2920,4286,4338,2921,2907,4047,4240,2959,2874,2856,4316,4252,4359,4245,4085,4253,2885,4521,2893,2930,4152,4154,2919,4308,5578,4250,2959,2875,2920,2876,4067,4188,2858,4248,4545,4250,2907,4313,2886,4334,4921,4261,4521,4360,2959,4266,4305,4336,4358,2914,4308,2988,
57,3035,4462,2947,3011,4229,3002,4760,4607,4438,4152,3034,4241,3012,3012,4228,4223,4564,2974,3033,2991,2974,2951,4182,4403,4218,3029,2954,2952,4667,4991,4473,2955,4586,4420,3034,2956,4057,5244,3028,2962,3030,4650,4254,4445,4651,4230,4705,3070,4218,3041,3008,4232,4232,2972,4624,4250,5763,2985,2962,2973,2962,4060,4093,3027,5656,4237,5584,3111,4587,3074,4402,4235,4998,4238,4443,2984,4714,4212,4501,4464,2986,4627,2975,
58,3640,2986,3607,3613,3030,4220,2977,2945,2979,2998,3639,3001,3543,3617,2980,2976,2987,3612,3639,3560,3573,3667,2939,2975,2986,3562,3612,3550,2980,2989,2993,3603,2959,2962,3641,3615,2937,2968,4298,3620,3563,3007,3011,2983,2971,2987,2959,3763,2991,3734,3631,3030,3031,3605,3003,2959,2985,5656,3620,3608,3620,2945,2951,3598,2983,3008,2988,3618,3014,3761,2950,2972,2992,3005,2976,5614,2970,3047,2997,2976,3768,3006,4994,
59,4280,2900,3512,4826,2952,3696,2944,2897,2914,2899,4280,2896,4153,4830,2912,2890,2929,4261,4278,3448,4342,3666,2960,2959,2924,4729,4149,4734,2916,2944,2913,4066,2888,2903,4279,4151,2898,2932,3602,5459,4731,2989,2942,2903,2919,2915,2904,3655,2872,3644,4330,2950,2951,4262,2909,2875,2962,3620,5474,4264,5467,2907,2909,3465,2958,2871,2961,4273,2920,3656,2890,2863,2944,2898,2903,3612,2913,2919,2914,2898,4322,2909,3554,
60,4620,2951,3480,4278,2971,3782,2993,2941,2945,2940,4620,2921,4322,4276,2962,2925,2966,5276,4617,3420,4353,3730,2986,3024,2968,4229,4230,4238,2965,2969,2958,4189,2937,2926,4620,4234,2927,2964,3729,4262,4231,3027,2974,2950,2966,2971,2949,3687,2928,3674,4514,2973,2974,5288,2950,2920,2973,3608,4264,5342,4266,2941,2954,3428,2968,2921,2969,4606,2948,3690,2928,2909,2969,2917,2940,3604,2954,2963,2967,2946,4363,2949,3619,
61,4281,2901,3513,4824,2952,3696,2945,2898,2915,2900,4281,2896,4155,4828,2913,2891,2929,4263,4279,3449,4344,3667,2961,2960,2925,4730,4151,4734,2917,2945,2913,4067,2889,2904,4280,4153,2898,2933,3602,5456,4732,2989,2942,2904,2920,2916,2905,3654,2873,3645,4330,2950,2951,4264,2910,2876,2962,3620,5467,4266,5475,2907,2909,3465,2958,2872,2961,4273,2921,3656,2891,2864,2945,2898,2904,3612,2914,2920,2915,2899,4320,2910,3555,
62,2928,4097,2856,2943,4169,2982,4072,4011,4107,4122,2927,4095,2917,2943,4078,4119,4107,2942,2926,2853,2917,2879,4124,4035,4101,2897,2914,2897,4058,4082,4054,2920,4068,4089,2928,2914,4755,4053,2973,2906,2898,4143,4138,4101,4042,4103,4037,2904,4072,2908,2939,4173,4174,2940,4077,4067,4060,2945,2907,2941,2907,5393,4753,2862,4056,4062,4056,2924,4055,2908,4072,4046,4084,4092,4160,2945,4050,4190,4074,4110,2915,4083,2973,
63,2926,4139,2861,2931,4215,2981,4124,4054,4121,4128,2925,4068,2931,2933,4128,4223,4126,2954,2924,2859,2918,2882,4116,4060,4147,2906,2920,2901,4090,4104,4102,2930,4081,4088,2926,2921,4929,4070,2987,2909,2909,4170,4250,4131,4090,4152,4084,2906,4126,2903,2942,4219,4219,2953,4128,4188,4093,2951,2909,2954,2909,4753,5715,2863,4087,4137,4084,2925,4108,2924,4096,4140,4107,4067,4137,2953,4066,4367,4155,4128,2923,4131,2976,
64,3473,2878,4383,3491,2901,3561,2872,2837,2886,2866,3472,2895,3416,3492,2867,2880,2886,3430,3472,4323,3435,3698,2871,2857,2871,3496,3465,3408,2904,3058,2888,3453,2879,2873,3473,3470,2846,2873,3544,3466,3500,2892,2907,2882,2857,2861,2861,3812,2869,3764,3447,2900,2901,3426,2866,2858,3027,3598,3465,3428,3465,2862,2863,5442,3026,2885,3013,3586,2975,3812,2862,2860,3065,2900,2892,3599,2870,2892,2887,2882,3442,2868,3584,
65,3035,4458,2945,3008,4225,2994,4757,4599,4433,4150,3034,4239,3008,3009,4224,4220,4554,2969,3033,2994,2971,2945,4176,4396,4216,3022,2951,2948,4662,4983,4466,2950,4581,4414,3034,2953,4052,5240,3024,2959,3023,4645,4249,4440,4643,4228,4705,3070,4212,3042,3004,4227,4227,2967,4618,4248,5656,2983,2958,2968,2958,4056,4087,3026,5684,4236,5565,3113,4588,3074,4401,4234,4994,4239,4438,2982,4721,4213,4497,4464,2983,4623,2973,
66,2941,4344,2903,2901,4162,2980,4269,4210,4328,4096,2941,4754,2926,2901,4102,4220,4329,2922,2941,2878,2889,2877,4217,4221,4108,2857,2947,2864,4242,4264,4329,2960,4270,4317,2942,2947,4066,4221,3022,2873,2858,4294,4193,4316,4249,4057,4246,2892,5070,2898,2945,4162,4163,2920,4447,4545,4237,3008,2871,2921,2872,4062,4137,2885,4236,5867,4234,2912,4318,2911,4293,4603,4263,4766,4316,3009,4244,4321,4555,4334,2894,4448,3056,
67,3032,4459,2954,3008,4226,2996,4757,4598,4436,4149,3031,4241,3009,3008,4224,4219,4553,2970,3030,2976,2972,2950,4172,4393,4216,3033,2952,2948,4662,4968,4470,2952,4581,4418,3031,2954,4053,5237,3017,2962,3034,4641,4246,4442,4641,4227,4698,3048,4213,3021,3000,4228,4228,2968,4617,4250,5584,2988,2961,2969,2961,4056,4084,3013,5565,4234,5670,3097,4577,3051,4404,4232,4976,4241,4440,2987,4714,4210,4495,4465,2987,4623,2974,
68,4888,2938,3546,4307,2990,3744,2987,2932,2929,2931,4888,2929,4339,4309,2936,2921,2964,4600,4886,3520,4329,3741,2973,3035,2937,4304,4254,4252,2990,3122,2946,4173,2938,2925,4887,4255,2913,2960,3707,4272,4306,3015,2971,2939,2954,2952,2976,3771,2911,3738,4522,2993,2994,4603,2945,2907,3111,3618,4273,4606,4273,2924,2925,3586,3113,2912,3097,5626,3045,3783,2914,2898,3129,2925,2925,3614,2983,2956,2945,2947,4346,2945,3609,
69,2974,4620,2999,2971,4238,3018,4474,4437,4648,4182,2974,4337,2960,2970,4234,4271,4514,2949,2974,2979,2932,2923,4154,4325,4221,2974,2980,2893,4486,4613,4594,2941,4484,4625,2976,2984,4054,4430,3021,2920,2974,4454,4297,4619,4475,4195,4502,3049,4311,3006,2983,4236,4237,2947,4479,4313,4587,3014,2920,2948,2921,4055,4108,2975,4588,4318,4577,3045,5557,3051,4613,4285,4626,4342,4628,3016,4472,4230,4691,4608,2969,4480,3001,
70,3694,2904,3829,3677,2942,3811,2981,2931,2914,2887,3694,2913,3649,3673,2929,2909,2957,3689,3694,3845,3662,4190,2934,2943,2928,3713,3736,3591,2951,3049,2930,3743,2921,2901,3698,3738,2885,2957,3863,3655,3715,3003,2961,2913,2954,2925,2988,5411,2900,4701,3717,2938,2939,3687,2948,2886,3074,3761,3656,3690,3656,2908,2924,3812,3074,2911,3051,3783,3051,5585,2883,2882,3056,2916,2921,3763,2969,2933,2944,2910,3736,2951,3752,
71,2921,4759,2862,2916,4216,2983,4431,4376,4819,4197,2920,4309,2918,2916,4201,4212,4452,2929,2920,2859,2901,2872,4135,4276,4195,2864,2899,2884,4447,4395,4592,2898,4461,4741,2922,2902,4057,4393,2948,2891,2865,4409,4220,4805,4410,4168,4372,2881,4296,2892,2923,4216,4216,2927,4454,4334,4402,2950,2890,2928,2891,4072,4096,2862,4401,4293,4404,2914,4613,2883,5152,4299,4403,4309,4812,2952,4390,4231,4574,4795,2912,4456,2969,
72,2916,4336,2853,2910,4153,2971,4282,4191,4334,4111,2915,4578,2906,2910,4096,4218,4322,2910,2915,2842,2885,2862,4204,4145,4102,2851,2906,2867,4236,4280,4381,2914,4271,4329,2917,2908,4021,4220,2958,2863,2852,4284,4247,4330,4229,4078,4252,2878,4552,2882,2928,4153,4154,2908,4295,4921,4235,2972,2863,2909,2864,4046,4140,2860,4234,4603,4232,2898,4285,2882,4299,5575,4279,4583,4327,2972,4259,4293,4336,4329,2890,4300,3001,
73,3030,4487,2964,2995,4232,3037,4883,4669,4448,4197,3029,4258,3022,2995,4260,4264,4582,2970,3029,2986,2950,2949,4202,4376,4252,3044,2960,2941,4685,5792,4494,2965,4571,4432,3030,2962,4114,4765,3058,2945,3044,4613,4258,4480,4715,4251,4927,3053,4258,3023,3004,4230,4231,2968,4617,4261,4998,2992,2944,2969,2945,4084,4107,3065,4994,4263,4976,3129,4626,3056,4403,4279,5845,4259,4447,2990,4938,4247,4535,4485,3003,4622,3004,
74,2912,4331,2918,2968,4243,2971,4246,4181,4314,4115,2911,5945,2906,2969,4094,4173,4422,2920,2911,2881,2886,2878,4285,4196,4096,2879,2910,2884,4250,4260,4296,2911,4248,4296,2911,2911,4015,4207,2973,2899,2880,4362,4293,4313,4219,4055,4218,2913,4772,2917,2958,4240,4241,2916,4280,4521,4238,3005,2898,2917,2898,4092,4067,2900,4239,4766,4241,2925,4342,2916,4309,4583,4259,5986,4360,3006,4231,4196,4332,4320,2929,4282,2994,
75,2932,4747,2881,2925,4231,3008,4463,4403,4871,4200,2931,4356,2924,2925,4237,4250,4495,2940,2931,2897,2909,2904,4190,4311,4224,2877,2914,2895,4468,4444,4640,2915,4472,4798,2933,2917,4102,4432,2991,2904,2878,4451,4263,4802,4436,4208,4412,2920,4317,2924,2935,4228,4229,2939,4501,4360,4443,2976,2903,2940,2904,4160,4137,2892,4438,4316,4440,2925,4628,2921,4812,4327,4447,4360,5265,2978,4434,4255,4619,4792,2923,4503,2994,
76,3637,2987,3608,3609,3030,4215,2976,2946,2980,2997,3636,3001,3541,3613,2977,2975,2984,3608,3636,3557,3570,3663,2939,2976,2983,3561,3613,3546,2980,2988,2991,3602,2958,2963,3638,3615,2937,2967,4291,3614,3564,3007,3011,2985,2972,2987,2958,3763,2991,3734,3627,3030,3031,3601,3003,2959,2984,5614,3612,3604,3612,2945,2953,3599,2982,3009,2987,3614,3016,3763,2952,2972,2990,3006,2978,5694,2970,3044,2999,2978,3767,3006,4997,
77,2980,4456,2893,2941,4191,3020,4825,4657,4422,4177,2980,4226,2987,2941,4228,4225,4546,2955,2980,2912,2944,2952,4169,4338,4218,2906,2953,2911,4658,4927,4429,2960,4586,4417,2982,2953,4045,4707,3051,2914,2907,4553,4213,4445,4701,4216,5301,2966,4241,2971,2989,4191,4191,2953,4588,4266,4714,2970,2913,2954,2914,4050,4066,2870,4721,4244,4714,2983,4472,2969,4390,4259,4938,4231,4434,2970,5536,4223,4493,4457,2968,4596,2987,
78,2982,4267,2915,2953,4564,3031,4269,4191,4243,4703,2981,4192,2942,2953,4495,4571,4313,2963,2981,2872,2938,2919,4073,4145,4515,2906,2964,2916,4272,4247,4239,2935,4270,4212,2983,2967,4187,4201,3062,2919,2906,4262,4686,4237,4227,4521,4215,2933,4352,2935,2992,4561,4563,2962,4437,4305,4212,3047,2919,2963,2920,4190,4367,2892,4213,4321,4210,2956,4230,2933,4231,4293,4247,4196,4255,3044,4223,5909,4393,4228,2942,4442,3072,
79,2973,4626,2906,2936,4244,3046,4539,4479,4612,4197,2972,4328,2960,2936,4250,4294,4589,2969,2972,2896,2933,2921,4179,4386,4240,2893,2978,2901,4549,4525,4612,2958,4527,4586,2974,2980,4069,4484,3077,2914,2894,4528,4326,4620,4521,4213,4480,2943,4598,2958,2983,4241,4241,2966,4818,4336,4501,2997,2914,2967,2915,4074,4155,2887,4497,4555,4495,2945,4691,2944,4574,4336,4535,4332,4619,2999,4493,4393,5651,4615,2956,4825,3046,
80,2941,4931,2875,2925,4252,3008,4497,4454,4838,4226,2940,4319,2930,2925,4239,4253,4511,2947,2940,2880,2917,2898,4186,4316,4235,2880,2917,2888,4541,4475,4596,2920,4524,4742,2942,2919,4100,4457,2983,2899,2881,4485,4226,5009,4486,4223,4433,2908,4328,2922,2939,4252,4252,2945,4524,4358,4464,2976,2898,2946,2899,4110,4128,2882,4464,4334,4465,2947,4608,2910,4795,4329,4485,4320,4792,2978,4457,4228,4615,5215,2925,4528,2995,
81,4313,2925,3502,4281,2979,3756,2989,2938,2918,2928,4312,2931,4222,4284,2962,2954,2973,4357,4309,3429,4348,3788,2965,3004,2967,4245,4255,4197,2964,3002,2947,4165,2935,2913,4313,4258,2908,2958,3755,4319,4248,3040,2988,2927,2962,2954,2962,3734,2905,3714,4451,2982,2983,4360,2957,2914,2986,3768,4322,4363,4320,2915,2923,3442,2983,2894,2987,4346,2969,3736,2912,2890,3003,2929,2923,3767,2968,2942,2956,2925,5503,2956,3628,
82,2974,4532,2894,2932,4305,3018,4632,4547,4509,4241,2973,4283,2959,2932,4279,4329,4717,2951,2973,2882,2938,2927,4211,4427,4265,2887,2968,2897,4718,4612,4487,2948,4764,4489,2975,2969,4080,4614,3081,2909,2887,4613,4348,4503,4588,4282,4583,2946,4486,2950,2986,4304,4305,2948,5643,4308,4627,3006,2909,2949,2910,4083,4131,2868,4623,4448,4623,2945,4480,2951,4456,4300,4622,4282,4503,3006,4596,4442,4825,4528,2956,5665,3078,
83,3630,3005,3604,3600,3029,4240,3000,2982,2995,3009,3629,2993,3565,3602,2992,3002,3004,3622,3629,3557,3591,3683,2962,3009,3004,3589,3640,3554,2996,2999,3007,3617,2977,2983,3630,3645,2964,2967,4375,3554,3590,3016,3014,3002,3008,3001,2974,3750,3050,3726,3630,3028,3029,3616,3076,2988,2975,4994,3554,3619,3555,2973,2976,3584,2973,3056,2974,3609,3001,3752,2969,3001,3004,2994,2994,4997,2987,3072,3046,2995,3628,3078,5608,

#unshared distinct genes
Genomes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,
1,0,5006,4101,3186,5603,3463,5304,5244,5052,5520,17,5823,2161,3170,5088,5479,5654,1727,17,4117,2197,3490,5851,5477,5094,2825,2931,2469,4989,5453,5065,2761,5215,5163,24,2911,5509,5117,3886,2579,2817,5514,5836,4963,5128,5043,5416,3800,5590,3751,2256,5605,5600,1751,5380,5396,5355,4038,2576,1764,2575,5199,5525,4158,5276,5647,5268,1512,5271,3859,4972,5405,5447,5824,5063,4082,5238,5607,5367,4995,2539,5379,4010,
2,5006,0,4855,5458,2615,4477,1844,1798,962,2460,5009,2551,4559,5448,2060,2335,2138,4643,5009,4839,4591,4736,2985,2465,2064,5155,5231,4765,1481,2111,1289,4899,1627,1189,5002,5221,2717,1715,4918,4911,5155,2150,2874,463,1668,2085,2050,4954,2360,4857,4932,2623,2622,4657,1836,2072,2073,4918,4908,4674,4907,2433,2671,4920,2002,2413,1986,4984,1551,5011,868,2137,2105,2558,1005,4954,1858,2609,1633,587,4887,1835,4832,
3,4101,4855,0,4407,5446,3416,5229,5123,4897,5365,4102,5534,3682,4395,4955,5280,5529,3730,4102,2332,3610,3169,5770,5528,4951,3996,4132,3850,4900,5304,4920,3868,5054,5006,4097,4116,5392,5022,3841,3832,3990,5449,5659,4810,5013,4948,5313,3243,5395,3198,3929,5456,5453,3742,5261,5229,5248,3821,3829,3761,3828,5060,5372,2055,5173,5440,5141,3913,4938,3306,4807,5248,5296,5529,4882,3857,5129,5458,5218,4844,3878,5256,3779,
4,3186,5458,4407,0,5995,3899,5764,5702,5508,5964,3187,6125,2983,56,5556,5917,6086,2837,3189,4505,2499,4032,6233,6037,5524,2357,3589,1645,5505,5945,5515,3381,5677,5601,3184,3581,5949,5547,4466,1909,2349,5926,6292,5407,5592,5541,5924,4244,6084,4235,2968,5997,5994,2853,5884,5828,5823,4512,1904,2868,1909,5589,5935,4542,5750,6147,5736,3094,5697,4313,5402,5837,5937,6132,5497,4558,5736,6085,5861,5447,3023,5883,4490,
5,5603,2615,5446,5995,0,5142,2975,3025,2697,2611,5606,3406,5236,5987,2141,2524,2979,5278,5608,5518,5234,5337,3676,3416,2057,5706,5832,5372,2732,3304,2800,5454,2822,2848,5601,5820,3224,2904,5497,5484,5704,3073,2151,2608,2895,2194,3257,5553,3429,5478,5463,48,45,5292,2973,3181,3216,5507,5481,5311,5482,2966,3196,5551,3145,3454,3129,5557,2992,5612,2631,3180,3292,3411,2714,5545,3065,2692,3074,2622,5456,2966,5461,
6,3463,4477,3416,3899,5142,0,4849,4751,4551,4971,3466,5322,3196,3881,4573,4956,5183,3018,3466,3608,3034,2989,5446,5140,4559,3630,3660,3226,4530,5052,4530,3226,4750,4642,3461,3648,5068,4684,1945,3364,3628,5075,5367,4440,4637,4556,4963,3169,5115,3104,3345,5148,5145,3036,4911,4893,5038,2495,3361,3057,3362,4708,5032,3599,4975,5186,4957,3417,4800,3242,4465,4912,5050,5323,4528,2543,4775,5126,4838,4478,3270,4908,2407,
7,5304,1844,5229,5764,2975,4849,0,1878,1968,2972,5307,3119,4825,5754,2440,2705,2390,4947,5307,5179,4845,5024,3381,2787,2416,5465,5515,5061,1647,1721,2005,5199,1925,2105,5300,5501,3153,1509,5216,5213,5465,2240,3180,1833,1728,2459,1702,5192,2878,5153,5198,2979,2978,4961,2030,2632,1867,5326,5210,4980,5209,2873,3091,5322,1794,2953,1780,5276,2233,5247,1914,2635,1703,3118,1963,5366,1510,2995,2197,1845,5149,2025,5232,
8,5244,1798,5123,5702,3025,4751,1878,0,1916,2874,5247,3075,4757,5692,2350,2677,2312,4889,5247,5127,4847,4954,3369,2735,2376,5353,5469,4983,1399,1985,1945,5125,1885,2021,5240,5455,3039,1667,5104,5143,5353,2268,3178,1761,224,2351,1874,5124,2832,5053,5134,3025,3022,4903,2044,2624,2011,5228,5142,4922,5141,2833,3069,5230,1948,2909,1936,5224,2145,5185,1862,2655,1969,3086,1921,5264,1684,2989,2155,1769,5089,2033,5106,
9,5052,962,4897,5508,2697,4551,1968,1916,0,2584,5055,2629,4637,5498,2144,2443,2246,4699,5055,4877,4657,4766,3051,2567,2146,5191,5247,4801,1623,2249,1317,4943,1705,971,5048,5231,2801,1807,4976,4927,5191,2232,2924,745,1788,2207,2086,4980,2424,4893,4982,2701,2700,4711,1928,2154,2165,4976,4924,4730,4923,2457,2751,4948,2096,2489,2076,5046,1539,5035,792,2185,2227,2636,801,5012,1970,2701,1705,817,4945,1925,4896,
10,5520,2460,5365,5964,2611,4971,2972,2874,2584,0,5523,3483,5125,5954,1982,2443,3218,5159,5523,5401,5095,5238,3839,3509,1970,5611,5767,5257,2573,3187,2687,5411,2729,2733,5516,5753,3201,2825,5402,5409,5611,3242,2850,2463,2740,1931,3066,5484,3306,5381,5396,2625,2624,5171,2918,3088,3187,5388,5404,5190,5403,2877,3187,5438,3112,3403,3100,5492,2921,5539,2486,3081,3179,3484,2593,5428,2910,2231,2985,2491,5375,2911,5318,
11,17,5009,4102,3187,5606,3466,5307,5247,5055,5523,0,5826,2162,3171,5091,5482,5657,1732,18,4120,2196,3493,5854,5480,5097,2824,2930,2470,4992,5456,5068,2760,5218,5166,31,2910,5512,5120,3891,2580,2816,5517,5839,4966,5131,5046,5417,3801,5593,3752,2255,5608,5603,1752,5383,5399,5358,4041,2577,1765,2576,5202,5528,4161,5279,5648,5271,1513,5272,3860,4975,5408,5450,5827,5066,4085,5239,5610,5370,4998,2542,5382,4013,
12,5823,2551,5534,6125,3406,5322,3119,3075,2629,3483,5826,0,5384,6117,3127,3306,3075,5452,5826,5596,5416,5525,3546,3512,3123,5900,6000,5538,2782,3314,2710,5668,2924,2756,5819,5988,3636,2962,5707,5670,5900,3167,3527,2548,2931,3200,3257,5687,2227,5614,5637,3410,3407,5466,3089,2517,3266,5639,5667,5485,5668,3188,3564,5637,3191,2344,3173,5753,2868,5744,2519,2404,3314,81,2538,5677,3069,3510,2980,2562,5626,3084,5607,
13,2161,4559,3682,2983,5236,3196,4825,4757,4637,5125,2162,5384,0,2969,4655,5042,5247,1878,2164,3628,1908,3069,5410,5092,4651,2596,2672,2316,4568,5020,4612,2428,4784,4726,2161,2664,5088,4616,3613,2378,2586,5065,5441,4514,4635,4674,4963,3435,5171,3340,2067,5236,5233,1894,4957,4957,4952,3783,2381,1911,2378,4772,5066,3823,4881,5228,4865,2161,4850,3500,4529,4976,5014,5387,4630,3825,4775,5238,4944,4568,2272,4960,3691,
14,3170,5448,4395,56,5987,3881,5754,5692,5498,5954,3171,6117,2969,0,5546,5907,6076,2831,3173,4499,2485,4022,6225,6027,5514,2327,3575,1617,5495,5933,5505,3367,5667,5591,3168,3565,5935,5537,4450,1889,2319,5916,6280,5397,5582,5531,5914,4240,6074,4229,2958,5987,5984,2847,5874,5818,5811,4494,1886,2862,1891,5579,5921,4530,5738,6137,5726,3080,5689,4311,5392,5827,5927,6120,5487,4540,5726,6075,5851,5437,3007,5873,4476,
15,5088,2060,4955,5556,2141,4573,2440,2350,2144,1982,5091,3127,4655,5546,0,1961,2624,4713,5091,4993,4675,4776,3425,2897,652,5219,5297,4835,2061,2657,2189,4911,2245,2311,5084,5283,2841,2279,4936,4983,5219,2718,2242,2045,2214,1457,2572,4990,2938,4917,4966,2145,2144,4725,2440,2690,2633,5022,4976,4744,4975,2563,2785,5034,2562,2989,2548,5080,2415,5053,2076,2709,2651,3124,2117,5066,2406,2245,2477,2063,4905,2433,4950,
16,5479,2335,5280,5917,2524,4956,2705,2677,2443,2443,5482,3306,5042,5907,1961,0,2933,5128,5482,5304,5076,5175,3712,3318,1893,5610,5688,5222,2382,2992,2504,5322,2432,2586,5475,5674,3118,2632,5309,5368,5610,3017,2421,2372,2549,1868,2931,5383,3035,5292,5319,2536,2531,5142,2679,2787,2986,5373,5363,5161,5362,2824,2938,5351,2913,3096,2901,5453,2684,5436,2397,2808,2986,3309,2434,5413,2755,2436,2732,2378,5264,2676,5273,
17,5654,2138,5529,6086,2979,5183,2390,2312,2246,3218,5657,3075,5247,6076,2624,2933,0,5323,5657,5561,5289,5376,3401,2913,2706,5827,5889,5453,1915,2651,2257,5521,2103,2357,5650,5881,3447,2273,5492,5565,5827,2192,3114,2143,2158,2707,2588,5564,3080,5493,5504,2991,2986,5337,2184,2836,2581,5628,5562,5356,5563,3125,3409,5616,2522,3155,2510,5644,2475,5617,2194,2877,2627,3088,2221,5672,2390,3229,2419,2139,5503,2177,5546,
18,1727,4643,3730,2837,5278,3018,4947,4889,4699,5159,1732,5452,1878,2831,4713,5128,5323,0,1734,3828,1816,3145,5478,5180,4703,2526,2694,2160,4686,5222,4706,2436,4876,4822,1733,2678,5150,4774,3519,2266,2522,5157,5497,4598,4769,4690,5119,3461,5251,3420,1869,5278,5275,82,5073,5043,5126,3743,2263,101,2260,4820,5118,3893,5057,5334,5041,1737,4970,3518,4605,5066,5216,5457,4696,3789,4937,5294,5024,4632,2100,5074,3675,
19,17,5009,4102,3189,5608,3466,5307,5247,5055,5523,18,5826,2164,3173,5091,5482,5657,1734,0,4118,2196,3493,5856,5482,5097,2824,2932,2468,4992,5456,5068,2768,5218,5166,27,2912,5514,5122,3889,2584,2820,5519,5839,4966,5131,5046,5417,3801,5593,3752,2259,5610,5605,1758,5383,5399,5360,4041,2581,1771,2580,5204,5530,4161,5281,5648,5273,1517,5272,3860,4975,5408,5450,5827,5066,4085,5239,5610,5370,4998,2548,5382,4013,
20,4117,4839,2332,4505,5518,3608,5179,5127,4877,5401,4120,5596,3628,4499,4993,5304,5561,3828,4118,0,3690,3173,5754,5548,4975,4068,4274,3910,4902,5256,4872,4008,5052,4974,4117,4260,5370,4966,3977,3950,4060,5463,5735,4794,5019,4974,5215,3199,5437,3168,4065,5526,5525,3850,5275,5221,5150,3905,3947,3871,3946,5056,5366,2165,5065,5480,5087,3955,4968,3264,4803,5260,5242,5593,4840,3949,5081,5534,5228,4824,4014,5270,3863,
21,2197,4591,3610,2499,5234,3034,4845,4847,4657,5095,2196,5416,1908,2485,4675,5076,5289,1816,2196,3690,0,3073,5438,5146,4661,2288,2546,1864,4636,5158,4650,2470,4810,4758,2193,2532,5104,4668,3555,2002,2292,5127,5465,4546,4731,4682,5039,3403,5229,3360,1909,5236,5233,1826,4997,4985,5022,3717,1997,1843,1994,4766,5086,3779,4949,5296,4933,2175,4900,3468,4557,5012,5152,5421,4654,3761,4855,5240,4992,4588,2014,4996,3633,
22,3490,4736,3169,4032,5337,2989,5024,4954,4766,5238,3493,5525,3069,4022,4776,5175,5376,3145,3493,3173,3073,0,5637,5331,4788,3605,3509,3397,4747,5247,4769,3175,4911,4863,3480,3491,5237,4803,3260,3437,3605,5294,5550,4679,4842,4803,5062,2406,5344,2363,3344,5349,5346,3157,5110,5116,5153,3614,3434,3174,3433,4927,5243,3338,5086,5405,5062,3436,5003,2497,4700,5143,5239,5522,4749,3660,4924,5363,5101,4711,3219,5103,3534,
23,5851,2985,5770,6233,3676,5446,3381,3369,3051,3839,5854,3546,5410,6225,3425,3712,3401,5478,5856,5754,5438,5637,0,3246,3435,5948,6076,5594,3106,3596,3150,5750,3266,3158,5849,6066,3652,3214,5815,5696,5946,3153,3877,2954,3231,3450,3551,5801,3499,5718,5649,3682,3681,5488,3381,3261,3538,5917,5693,5509,5692,3284,3622,5839,3471,3572,3465,5819,3388,5856,3021,3306,3580,3555,3024,5955,3337,3902,3432,2982,5712,3382,5823,
24,5477,2465,5528,6037,3416,5140,2787,2735,2567,3509,5480,3512,5092,6027,2897,3318,2913,5180,5482,5548,5146,5331,3246,0,2989,5738,5782,5332,2482,3022,2608,5412,2642,2718,5475,5768,3524,2540,5477,5472,5734,2659,3607,2444,2583,3048,2935,5563,3247,5480,5345,3424,3421,5194,2733,3157,2876,5625,5475,5213,5474,3242,3514,5647,2811,3344,2803,5475,2826,5618,2519,3204,3012,3513,2562,5661,2779,3538,2798,2502,5414,2730,5509,
