Homology group id,Class,Genome 1,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8
2561588,accessory,0,0,1,1,1,1,0,0
2561589,accessory,1,1,0,0,0,0,1,0
2561592,accessory,1,1,1,1,1,1,1,0
2561594,accessory,1,1,1,1,1,1,1,0
2561595,accessory,1,1,1,1,1,1,1,0
2561596,accessory,1,1,1,1,1,1,1,0
2561598,accessory,1,1,1,1,1,1,1,0
2561599,accessory,1,1,1,1,1,1,1,0
2561603,accessory,1,1,1,1,1,1,1,0
2561604,accessory,1,0,1,1,1,1,1,0
2561607,accessory,1,1,1,1,1,1,1,0
2561612,accessory,1,1,1,1,1,1,1,0
2561614,accessory,1,1,1,1,1,1,1,0
2561622,accessory,1,1,1,1,1,1,1,0
2561627,accessory,1,1,1,1,1,1,1,0
2561628,accessory,1,1,1,1,1,1,1,0
2561634,accessory,1,1,1,1,1,1,1,0
2561636,accessory,0,1,1,0,1,0,1,1
2561637,accessory,1,0,0,1,0,1,0,0
2561641,accessory,1,1,1,1,1,1,1,0
2561645,accessory,1,1,1,1,1,1,1,0
2561648,accessory,1,1,1,1,1,1,1,0
2561656,accessory,1,1,1,1,1,1,1,0
2561657,accessory,1,1,1,1,1,1,1,0
2561664,accessory,1,1,1,1,1,1,1,0
2561666,accessory,1,1,1,1,1,1,1,0
2561670,accessory,1,1,1,1,1,1,1,0
2561672,accessory,1,1,1,1,1,1,1,0
2561673,accessory,1,1,1,1,1,1,1,0
2561674,accessory,1,1,1,1,1,1,1,0
2561680,accessory,1,0,1,1,1,1,1,0
2561685,accessory,1,1,1,1,1,1,1,0
2561686,accessory,1,1,1,1,1,1,1,0
2561689,accessory,1,1,1,1,1,1,1,0
2561693,accessory,1,1,1,1,1,1,1,0
2561694,accessory,1,1,1,1,1,1,1,0
2561699,accessory,1,1,1,1,1,1,1,0
2561701,accessory,1,1,1,1,1,1,1,0
2561704,accessory,0,0,1,1,1,1,0,0
2561705,accessory,1,1,0,0,0,0,1,0
2561708,accessory,1,1,1,1,1,1,1,0
2561714,accessory,1,1,1,1,1,1,1,0
2561715,accessory,1,1,1,1,1,1,1,0
2561716,accessory,1,1,1,1,1,1,1,0
2561718,accessory,1,0,1,1,1,1,1,0
2561720,accessory,1,1,1,1,1,1,1,0
2561729,accessory,1,1,1,1,1,1,1,0
2561730,accessory,1,1,1,1,1,1,1,0
2561745,accessory,1,1,1,1,1,1,1,0
2561747,accessory,1,1,1,1,1,1,1,0
2561748,accessory,1,1,1,1,1,1,1,0
2561750,accessory,1,1,1,1,1,1,1,0
2561751,accessory,1,1,1,1,1,1,1,0
2561752,accessory,1,1,1,1,1,1,1,0
2561754,accessory,1,1,1,1,1,1,1,0
2561755,accessory,1,1,1,1,1,1,1,0
2561759,accessory,1,1,1,1,1,1,1,0
2561761,accessory,1,1,1,1,1,1,1,0
2561763,accessory,1,1,1,1,1,1,1,0
2561765,accessory,1,1,1,1,1,1,1,0
2561766,accessory,1,1,1,1,1,1,1,0
2561767,accessory,1,1,1,1,1,1,1,0
2561769,accessory,1,1,1,1,1,1,1,0
2561774,accessory,1,1,1,1,1,1,0,1
2561775,accessory,1,1,0,0,1,0,1,0
2561776,accessory,1,1,1,1,1,1,1,0
2561778,accessory,1,1,1,1,1,1,1,0
2561779,accessory,1,1,1,1,1,1,1,0
2561786,accessory,1,1,1,1,1,1,1,0
2561789,accessory,1,1,1,1,1,1,1,0
2561790,accessory,1,1,1,1,1,1,1,0
2561791,accessory,1,1,1,1,1,1,1,0
2561793,accessory,1,1,1,1,1,1,1,0
2561794,accessory,1,1,1,1,1,1,1,0
2561797,accessory,1,1,1,1,1,1,1,0
2561800,accessory,1,1,1,1,1,1,1,0
2561801,accessory,1,1,0,0,1,0,1,0
2561803,accessory,1,1,1,1,1,1,1,0
2561804,accessory,1,1,1,1,1,1,1,0
2561805,accessory,1,1,0,0,0,0,1,0
2561807,accessory,1,1,0,0,0,0,1,0
2561808,accessory,1,1,1,1,1,1,1,0
2561813,accessory,1,1,1,1,1,1,1,0
2561815,accessory,1,1,1,1,1,1,1,0
2561819,accessory,1,1,1,1,1,1,1,0
2561822,accessory,1,1,1,1,1,1,1,0
2561823,accessory,1,1,1,1,1,1,1,0
2561824,accessory,1,1,1,1,1,1,1,0
2561826,accessory,1,1,1,1,1,1,1,0
2561827,accessory,1,1,1,1,1,1,1,0
2561829,accessory,1,0,1,1,1,1,0,0
2561830,accessory,0,1,0,0,0,0,1,0
2561833,accessory,1,1,0,0,0,0,1,0
2561835,accessory,1,1,1,1,1,1,1,0
2561840,accessory,1,1,0,0,0,0,1,0
2561842,accessory,1,1,1,1,1,1,1,0
2561843,accessory,1,1,1,1,1,1,1,0
2561846,accessory,1,1,1,1,1,1,1,0
2561848,accessory,1,1,1,1,1,1,1,0
2561850,accessory,1,1,1,1,1,1,1,0
2561851,accessory,1,1,1,1,1,1,1,0
2561853,accessory,1,1,1,1,1,1,1,0
2561858,accessory,1,1,1,1,1,1,1,0
2561859,accessory,1,1,1,1,1,1,1,0
2561860,accessory,1,1,1,1,1,1,1,0
2561862,accessory,1,1,1,1,1,1,1,0
2561863,accessory,1,0,1,1,1,1,0,0
2561864,accessory,1,0,1,1,1,1,0,0
2561865,accessory,1,0,1,1,1,1,0,0
2561866,accessory,1,1,0,0,0,0,1,1
2561868,accessory,1,1,1,1,1,1,1,0
2561873,accessory,1,1,1,1,1,1,1,0
2561875,accessory,1,1,1,1,1,1,1,0
2561876,accessory,1,1,1,1,1,1,1,0
2561878,accessory,1,1,1,1,1,1,1,0
2561879,accessory,1,1,1,1,1,1,1,0
2561880,accessory,1,1,1,1,1,1,1,0
2561881,accessory,1,1,0,0,1,0,0,0
2561882,accessory,1,1,0,0,1,0,0,0
2561883,accessory,1,1,1,1,1,1,1,0
2561884,accessory,1,1,1,1,1,1,0,0
2561886,accessory,1,0,1,1,1,1,1,0
2561887,accessory,1,1,1,1,1,1,1,0
2561889,accessory,1,1,0,0,0,0,1,0
2561894,accessory,1,1,1,1,1,1,1,0
2561898,accessory,1,0,1,0,0,0,0,0
2561900,accessory,1,0,1,0,0,0,0,0
2561901,accessory,1,0,1,0,0,0,0,0
2561902,accessory,1,1,1,1,1,1,1,0
2561903,accessory,1,1,1,1,1,1,1,0
2561904,accessory,1,1,1,1,1,1,1,0
2561905,accessory,1,1,1,1,1,1,1,0
2561906,accessory,1,1,1,1,1,1,1,0
2561907,accessory,0,0,1,1,1,1,1,0
2561908,accessory,1,1,0,0,0,0,0,0
2561909,accessory,1,1,1,1,1,1,1,0
2561910,accessory,1,1,1,1,1,1,1,0
2561911,accessory,1,1,1,1,1,1,1,0
2561912,accessory,1,1,1,1,1,1,1,0
2561913,accessory,1,1,1,1,1,1,1,0
2561914,accessory,1,1,1,1,1,1,1,0
2561915,accessory,1,1,1,1,1,1,1,0
2561916,accessory,1,1,1,0,1,1,1,0
2561917,accessory,1,1,1,0,1,1,1,0
2561918,accessory,1,1,1,0,1,1,1,0
2561919,accessory,1,1,1,0,1,1,1,0
2561920,accessory,1,1,1,0,1,1,1,0
2561921,accessory,1,1,1,0,1,1,1,0
2561924,accessory,1,1,1,0,1,1,1,0
2561925,accessory,1,1,0,0,0,0,1,0
2561926,accessory,1,1,1,1,1,1,1,0
2561927,accessory,1,1,1,1,1,1,1,0
2561928,accessory,1,1,0,0,0,0,1,0
2561929,accessory,1,1,1,1,1,1,1,0
2561930,accessory,1,1,1,1,1,1,1,0
2561934,accessory,1,1,1,1,1,1,1,0
2561939,accessory,1,1,0,0,0,0,1,0
2561946,accessory,1,1,0,0,0,0,1,0
2561947,accessory,1,1,1,1,1,1,1,0
2561948,accessory,1,1,1,1,1,1,1,0
2561950,accessory,1,1,1,1,1,1,1,0
2561952,accessory,1,1,1,1,1,1,1,0
2561953,accessory,1,1,1,1,1,1,1,0
2561954,accessory,1,1,1,1,1,1,1,0
2561955,accessory,1,1,1,1,1,1,1,0
2561956,accessory,1,1,1,1,1,1,1,0
2561957,accessory,1,1,1,1,1,1,1,0
2561958,accessory,1,1,1,1,1,1,1,0
2561959,accessory,1,1,1,1,1,1,1,0
2561960,accessory,1,0,1,1,1,1,1,0
2561962,accessory,1,1,1,1,1,1,1,0
2561963,accessory,1,1,1,1,1,1,1,0
2561965,accessory,1,1,1,1,1,1,1,0
2561966,accessory,1,1,1,1,1,1,1,0
2561967,accessory,1,1,1,1,1,1,1,0
2561968,accessory,1,1,1,1,1,1,1,0
2561969,accessory,1,1,1,1,1,1,1,0
2561970,accessory,1,1,1,1,1,1,1,0
2561972,accessory,1,1,0,0,0,0,1,0
2561973,accessory,1,1,1,1,1,1,1,0
2561974,accessory,1,1,1,1,1,1,1,0
2561975,accessory,1,1,1,1,1,1,1,0
2561978,accessory,1,1,1,1,1,1,1,0
2561979,accessory,1,1,1,1,1,1,1,0
2561992,accessory,1,1,1,1,1,1,1,0
2561993,accessory,1,1,1,1,1,1,1,0
2561994,accessory,1,1,1,1,1,1,1,0
2561995,accessory,1,1,1,1,1,1,1,0
2561996,accessory,1,1,1,1,1,1,1,0
2562000,accessory,1,1,1,1,1,1,1,0
2562008,accessory,0,0,0,0,0,0,1,1
2562009,accessory,1,0,0,0,0,0,0,1
2562012,accessory,1,1,1,1,1,1,1,0
2562015,accessory,1,1,1,1,1,1,1,0
2562017,accessory,0,0,1,1,1,1,0,0
2562018,accessory,1,1,0,0,0,0,1,0
2562019,accessory,1,1,1,1,1,1,1,0
2562022,accessory,1,1,1,1,1,1,1,0
2562023,accessory,1,1,1,1,1,1,1,0
2562025,accessory,1,1,1,1,1,1,1,0
2562027,accessory,1,1,1,1,1,1,1,0
2562028,accessory,1,1,1,1,1,1,1,0
2562030,accessory,1,1,1,1,1,1,1,0
2562031,accessory,1,1,1,1,1,1,1,0
2562036,accessory,1,1,1,1,1,1,1,0
2562038,accessory,1,1,1,1,1,1,1,0
2562040,accessory,1,1,1,1,1,1,1,0
2562041,accessory,1,1,1,1,1,1,1,0
2562042,accessory,1,1,1,1,1,1,1,0
2562043,accessory,1,1,1,1,1,1,1,0
2562044,accessory,1,1,1,1,1,1,1,0
2562046,accessory,1,1,1,1,1,1,1,0
2562049,accessory,1,1,1,1,1,1,1,0
2562050,accessory,1,1,1,1,1,1,1,0
2562053,accessory,1,1,1,1,1,1,1,0
2562054,accessory,1,1,1,1,1,1,1,0
2562055,accessory,1,1,1,1,1,1,1,0
2562061,accessory,1,1,1,1,1,1,1,0
2562062,accessory,1,1,1,1,1,1,1,0
2562063,accessory,1,1,1,1,1,1,1,0
2562065,accessory,1,1,1,1,1,1,1,0
2562067,accessory,1,1,1,1,1,1,1,0
2562070,accessory,1,1,1,1,1,1,1,0
2562071,accessory,1,1,1,1,1,1,1,0
2562074,accessory,1,1,1,1,1,1,1,0
2562079,accessory,1,1,1,1,1,1,1,0
2562080,accessory,1,1,1,1,1,1,1,0
2562081,accessory,1,1,1,1,1,1,1,0
2562083,accessory,1,1,1,1,1,1,1,0
2562084,accessory,1,1,1,1,1,1,1,0
2562085,accessory,1,1,1,1,1,1,1,0
2562086,accessory,1,1,1,1,1,1,1,0
2562091,accessory,1,0,1,1,1,1,0,0
2562096,accessory,1,1,1,1,1,1,1,0
2562102,accessory,1,1,1,1,1,1,1,0
2562104,accessory,1,1,1,1,1,1,1,0
2562108,accessory,1,1,1,1,1,1,1,0
2562109,accessory,1,1,1,1,1,1,1,0
2562110,accessory,1,1,1,1,1,1,1,0
2562111,accessory,1,1,1,1,1,1,1,0
2562113,accessory,1,1,0,0,0,0,0,0
2562114,accessory,1,1,0,0,0,0,0,0
2562115,accessory,1,1,1,1,1,1,1,0
2562116,accessory,1,1,1,1,1,1,1,0
2562117,accessory,1,1,1,1,1,1,1,0
2562118,accessory,1,1,1,1,1,1,1,0
2562119,accessory,0,1,1,1,1,1,1,0
2562120,accessory,0,0,1,1,0,1,0,0
2562121,accessory,1,0,0,0,0,0,0,1
2562124,accessory,1,1,1,1,1,1,1,0
2562125,accessory,1,1,1,1,1,1,1,0
2562128,accessory,1,1,1,1,1,1,1,0
2562129,accessory,1,1,1,1,1,1,1,0
2562132,accessory,1,1,1,1,1,1,1,0
2562134,accessory,1,1,1,1,1,1,1,0
2562137,accessory,1,1,1,1,1,1,1,0
2562142,accessory,1,1,1,1,1,1,1,0
2562143,accessory,1,1,1,1,1,1,1,0
2562145,accessory,1,1,1,1,1,1,1,0
2562148,accessory,1,1,1,1,1,1,1,0
2562151,accessory,1,1,1,1,1,1,1,0
2562153,accessory,2,2,2,2,2,2,2,0
2562155,accessory,1,1,1,1,1,1,1,0
2562156,accessory,1,1,1,1,1,1,1,0
2562158,accessory,1,1,1,1,1,1,1,0
2562159,accessory,1,1,1,1,1,1,1,0
2562160,accessory,1,1,1,1,1,1,1,0
2562162,accessory,1,1,1,1,1,1,1,0
2562163,accessory,1,1,1,1,1,1,1,0
2562171,accessory,1,1,1,1,1,1,1,0
2562173,accessory,1,0,1,1,1,1,0,0
2562174,accessory,1,1,1,1,1,1,1,0
2562177,accessory,1,1,1,1,1,1,1,0
2562178,accessory,1,1,1,1,1,1,1,0
2562179,accessory,1,1,1,1,1,1,1,0
2562180,accessory,1,1,1,1,1,1,1,0
2562183,accessory,1,1,1,1,1,1,1,0
2562184,accessory,1,1,1,1,1,1,1,0
2562189,accessory,1,1,1,1,1,1,1,0
2562191,accessory,1,1,1,1,1,1,1,0
2562193,accessory,1,1,1,1,1,1,1,0
2562194,accessory,1,0,1,1,1,1,0,0
2562195,accessory,1,1,1,1,1,1,1,0
2562198,accessory,1,1,1,1,1,1,1,0
2562201,accessory,1,1,1,1,1,1,1,0
2562202,accessory,1,1,1,1,1,1,1,0
2562205,accessory,1,1,1,1,1,1,1,0
2562206,accessory,1,1,1,1,1,1,1,0
2562207,accessory,1,1,1,1,1,1,1,0
2562209,accessory,1,1,1,1,1,1,1,0
2562210,accessory,1,0,0,0,0,0,1,0
2562211,accessory,1,0,1,1,1,1,0,0
2562214,accessory,1,1,1,1,1,1,1,0
2562217,accessory,1,1,1,1,1,1,1,0
2562221,accessory,1,1,1,1,1,1,1,0
2562222,accessory,1,1,1,1,1,1,1,0
2562223,accessory,1,1,1,1,1,1,1,0
2562225,accessory,1,1,1,1,1,1,1,0
2562226,accessory,1,1,1,1,1,1,1,0
2562228,accessory,1,1,1,1,1,1,1,0
2562229,accessory,1,1,1,1,1,1,1,0
2562230,accessory,1,1,1,1,1,1,1,0
2562232,accessory,1,1,1,1,1,1,1,0
2562233,accessory,1,1,1,1,1,1,1,0
2562243,accessory,1,1,1,1,1,1,1,0
2562248,accessory,1,1,1,1,1,1,1,0
2562249,accessory,1,1,1,1,1,1,1,0
2562250,accessory,1,1,1,1,1,1,1,0
2562258,accessory,1,1,1,1,1,1,1,0
2562259,accessory,1,1,1,1,1,1,1,0
2562260,accessory,1,1,1,1,1,1,1,0
2562261,accessory,1,1,1,1,1,1,1,0
2562265,accessory,1,1,1,1,1,1,1,0
2562268,accessory,1,1,1,1,1,1,1,0
2562274,accessory,1,1,1,1,1,1,1,0
2562276,accessory,1,1,1,1,1,1,1,0
2562277,accessory,1,1,1,1,1,1,1,0
2562282,accessory,1,1,1,1,1,1,1,0
2562283,accessory,1,1,1,1,1,1,1,0
2562288,accessory,1,1,1,1,1,1,1,0
2562291,accessory,1,1,1,1,1,1,1,0
2562292,accessory,1,1,1,1,1,1,1,0
2562293,accessory,1,1,1,1,1,1,1,0
2562294,accessory,1,1,1,1,1,1,1,0
2562295,accessory,1,1,1,1,1,1,1,0
2562296,accessory,1,1,1,1,1,1,1,0
2562297,accessory,1,1,1,1,1,1,1,0
2562298,accessory,1,1,1,1,1,1,1,0
2562301,accessory,1,1,1,1,1,1,1,0
2562302,accessory,1,1,1,1,1,1,1,0
2562303,accessory,1,1,1,1,1,1,1,0
2562307,accessory,1,1,1,1,1,1,1,0
2562308,accessory,1,1,1,1,1,1,1,0
2562311,accessory,0,0,1,1,1,1,0,0
2562312,accessory,1,1,0,0,0,0,1,0
2562313,accessory,1,1,1,1,1,1,1,0
2562314,accessory,1,1,0,0,0,0,1,0
2562320,accessory,1,1,1,1,1,1,1,0
2562332,accessory,1,1,1,1,1,1,1,0
2562340,accessory,1,1,1,1,1,1,1,0
2562345,accessory,1,1,1,1,1,1,1,0
2562347,accessory,1,1,1,1,1,1,1,0
2562349,accessory,1,1,1,1,1,1,1,0
2562350,accessory,1,1,1,1,1,1,1,0
2562358,accessory,1,1,1,1,1,1,1,0
2562360,accessory,1,1,1,1,1,1,1,0
2562364,accessory,1,0,1,0,1,0,0,0
2562365,accessory,0,0,0,1,0,1,0,0
2562366,accessory,0,1,0,0,0,0,1,0
2562367,accessory,1,1,1,1,1,1,1,0
2562370,accessory,1,0,1,1,1,1,0,0
2562376,accessory,1,0,1,1,1,1,0,0
2562377,accessory,0,1,0,0,0,0,1,0
2562378,accessory,1,1,1,1,1,1,1,0
2562380,accessory,1,1,1,1,1,1,1,0
2562381,accessory,1,1,1,1,1,1,1,0
2562382,accessory,1,1,1,1,1,1,1,0
2562383,accessory,1,1,1,1,1,1,1,0
2562384,accessory,1,0,1,1,0,1,1,0
2562385,accessory,1,1,1,1,1,1,1,0
2562386,accessory,1,1,1,1,1,1,1,0
2562388,accessory,1,1,0,0,1,0,1,0
2562394,accessory,1,0,0,0,0,0,1,0
2562395,accessory,1,0,0,0,0,0,1,0
2562396,accessory,1,1,1,1,1,1,1,0
2562397,accessory,1,1,1,1,1,1,1,0
2562408,accessory,1,0,0,0,1,0,0,0
2562409,accessory,1,0,0,0,1,0,0,0
2562416,accessory,1,1,0,0,0,0,1,0
2562417,accessory,1,1,1,1,1,1,1,0
2562419,accessory,1,0,1,1,1,1,0,0
2562420,accessory,0,1,0,0,0,0,1,0
2562421,accessory,1,1,1,1,1,1,1,0
2562422,accessory,1,1,1,1,1,1,1,0
2562423,accessory,1,1,1,1,1,1,1,0
2562426,accessory,1,1,1,1,1,1,1,0
2562427,accessory,1,1,0,0,0,0,1,0
2562428,accessory,1,1,0,0,0,0,1,0
2562429,accessory,1,1,0,0,0,0,1,0
2562431,accessory,1,0,1,1,1,1,1,0
2562435,accessory,1,1,1,1,1,1,1,0
2562436,accessory,1,1,1,1,1,1,1,0
2562437,accessory,1,1,1,1,1,1,1,0
2562438,accessory,1,1,1,1,1,1,1,0
2562440,accessory,0,0,1,1,1,1,0,0
2562441,accessory,1,1,0,0,0,0,1,0
2562442,accessory,0,0,0,1,1,1,0,0
2562443,accessory,0,1,0,0,0,0,1,0
2562444,accessory,1,0,1,0,0,0,0,0
2562455,accessory,1,1,1,1,1,1,1,0
2562457,accessory,1,1,1,1,1,1,1,0
2562465,accessory,1,1,1,1,1,1,1,0
2562466,accessory,1,0,1,1,1,1,0,0
2562467,accessory,0,0,1,0,1,0,0,0
2562469,accessory,1,1,1,1,1,1,1,0
2562470,accessory,1,1,1,1,1,1,1,0
2562472,accessory,1,1,1,1,1,1,1,0
2562473,accessory,1,1,1,1,1,1,1,0
2562477,accessory,1,1,1,1,1,1,1,0
2562481,accessory,1,1,1,1,1,1,1,0
2562482,accessory,1,1,1,1,1,1,1,0
2562484,accessory,1,1,1,1,1,1,1,0
2562485,accessory,1,1,1,1,1,1,1,0
2562486,accessory,1,1,1,1,1,1,1,0
2562489,accessory,1,1,1,0,1,0,1,0
2562490,accessory,1,0,0,1,1,1,0,0
2562491,accessory,0,1,1,0,0,0,1,0
2562493,accessory,1,1,1,1,1,1,1,0
2562494,accessory,1,1,1,1,1,1,1,0
2562495,accessory,1,1,1,1,1,1,0,0
2562498,accessory,1,1,1,1,1,1,1,0
2562499,accessory,1,1,0,0,0,0,1,0
2562500,accessory,1,1,0,0,0,0,1,0
2562505,accessory,1,1,1,1,1,1,1,0
2562506,accessory,1,1,1,1,1,1,1,0
2562512,accessory,1,1,1,1,1,1,1,0
2562513,accessory,1,1,1,1,1,1,1,0
2562514,accessory,1,1,1,1,1,1,1,0
2562518,accessory,1,1,1,1,1,1,1,0
2562520,accessory,1,1,1,1,1,1,1,0
2562522,accessory,1,1,1,1,1,1,1,0
2562525,accessory,0,1,0,0,1,0,1,0
2562526,accessory,0,0,0,1,0,1,0,0
2562527,accessory,1,0,1,0,0,0,0,0
2562528,accessory,1,1,1,1,1,1,1,0
2562529,accessory,1,1,0,0,0,0,0,0
2562530,accessory,1,0,1,1,1,1,0,0
2562537,accessory,1,1,1,1,1,1,1,0
2562539,accessory,1,1,1,1,1,1,1,0
2562540,accessory,1,1,1,1,1,1,1,0
2562541,accessory,1,1,1,1,1,1,1,0
2562544,accessory,1,1,1,1,1,1,1,0
2562545,accessory,1,1,1,1,1,1,1,0
2562547,accessory,1,0,0,0,0,0,0,1
2562551,accessory,1,1,1,1,1,1,1,0
2562553,accessory,1,1,1,1,1,1,1,0
2562554,accessory,1,1,1,1,1,1,1,0
2562555,accessory,1,1,1,1,1,1,1,0
2562556,accessory,1,1,1,1,1,1,1,0
2562557,accessory,1,1,1,1,1,1,1,0
2562562,accessory,1,1,1,1,1,1,1,0
2562564,accessory,1,1,1,1,1,1,1,0
2562572,accessory,1,1,1,1,1,1,1,0
2562573,accessory,1,1,1,1,1,1,1,0
2562577,accessory,1,1,1,1,1,1,1,0
2562578,accessory,1,1,1,1,1,1,1,0
2562581,accessory,1,1,1,1,1,1,1,0
2562587,accessory,1,1,1,1,1,1,1,0
2562599,accessory,1,1,1,1,1,1,1,0
2562602,accessory,1,1,1,1,1,1,1,0
2562605,accessory,1,1,1,1,1,1,1,0
2562608,accessory,1,1,0,0,0,0,1,0
2562610,accessory,1,1,0,0,0,0,1,0
2562611,accessory,1,1,1,1,1,1,0,0
2562612,accessory,1,1,1,1,1,1,1,0
2562614,accessory,1,1,0,0,0,0,0,0
2562615,accessory,1,1,0,0,0,0,0,0
2562616,accessory,1,1,1,1,1,1,0,0
2562617,accessory,1,1,1,1,1,1,1,0
2562618,accessory,1,1,1,1,1,1,1,0
2562622,accessory,1,1,1,1,1,1,1,0
2562623,accessory,1,1,1,1,1,1,1,0
2562624,accessory,1,1,1,1,1,1,1,0
2562627,accessory,1,1,1,1,1,1,1,0
2562629,accessory,1,1,1,1,1,1,1,0
2562630,accessory,1,1,1,1,1,1,1,0
2562631,accessory,1,1,1,1,1,1,1,0
2562632,accessory,0,1,0,1,0,1,0,0
2562633,accessory,0,0,1,0,1,0,0,0
2562634,accessory,1,0,0,0,0,0,1,0
2562642,accessory,1,1,0,0,0,0,1,0
2562655,accessory,1,1,1,1,1,1,1,0
2562656,accessory,1,1,1,1,1,1,1,0
2562657,accessory,1,1,1,1,1,1,1,0
2562658,accessory,1,1,1,1,1,1,1,0
2562660,accessory,1,1,0,0,0,0,0,0
2562662,accessory,1,1,1,1,1,1,1,0
2562663,accessory,1,1,1,1,1,1,1,0
2562664,accessory,1,1,1,1,1,1,1,0
2562665,accessory,1,1,1,1,1,1,1,0
2562666,accessory,1,1,1,1,1,1,1,0
2562668,accessory,1,1,1,1,1,1,1,0
2562672,accessory,1,1,1,1,1,1,1,0
2562674,accessory,1,1,1,1,1,1,1,0
2562679,accessory,1,1,0,0,0,0,0,0
2562689,accessory,1,1,1,1,1,1,1,0
2562692,accessory,1,1,1,1,1,1,1,0
2562696,accessory,1,1,1,1,1,1,1,0
2562697,accessory,1,1,1,1,1,1,1,0
2562698,accessory,1,1,1,1,1,1,1,0
2562699,accessory,1,1,1,1,1,1,1,0
2562700,accessory,1,1,1,1,1,1,1,0
2562701,accessory,1,1,1,1,1,1,1,0
2562703,accessory,1,1,1,1,1,1,1,0
2562704,accessory,1,1,1,1,1,1,1,0
2562705,accessory,1,1,1,1,1,1,1,0
2562706,accessory,1,1,1,1,1,1,1,0
2562707,accessory,1,1,1,1,1,1,1,0
2562710,accessory,1,1,1,1,1,1,1,0
2562711,accessory,1,1,1,1,1,1,1,0
2562714,accessory,1,1,1,1,1,1,1,0
2562715,accessory,1,1,1,1,1,1,1,0
2562717,accessory,1,1,1,1,1,1,1,0
2562720,accessory,0,0,1,1,1,1,1,0
2562721,accessory,1,1,0,0,0,0,0,0
2562722,accessory,1,1,1,1,1,1,1,0
2562723,accessory,1,1,1,1,1,1,1,0
2562724,accessory,1,1,1,1,1,1,1,0
2562725,accessory,1,1,2,1,1,1,1,0
2562726,accessory,1,1,0,0,0,0,0,0
2562727,accessory,1,1,0,0,0,0,0,0
2562728,accessory,1,1,1,1,1,1,1,0
2562729,accessory,1,1,0,0,0,0,0,0
2562730,accessory,1,1,0,0,0,0,0,0
2562736,accessory,1,1,0,0,0,0,1,0
2562737,accessory,1,1,1,1,1,1,1,0
2562738,accessory,1,1,1,1,1,1,1,0
2562739,accessory,1,1,1,1,1,1,0,0
2562741,accessory,1,1,1,1,1,1,1,0
2562743,accessory,1,1,1,1,1,1,1,0
2562745,accessory,1,1,1,1,1,1,1,0
2562747,accessory,1,1,1,1,1,1,1,0
2562753,accessory,1,1,1,0,0,0,0,0
2562754,accessory,1,1,1,1,1,1,1,0
2562758,accessory,1,1,1,1,1,1,1,0
2562807,accessory,1,0,0,0,0,0,0,1
2562828,accessory,3,2,2,3,1,3,0,0
2562831,accessory,1,1,1,1,1,1,1,0
2562832,accessory,1,1,1,1,1,1,1,0
2562833,accessory,1,1,1,1,1,1,1,0
2562834,accessory,1,1,1,1,1,1,1,0
2562835,accessory,1,1,1,1,1,1,1,0
2562836,accessory,1,1,1,1,1,1,1,0
2562837,accessory,1,1,1,1,1,1,1,0
2562839,accessory,1,1,1,1,1,1,1,0
2562840,accessory,1,1,1,1,1,1,1,0
2562843,accessory,1,0,1,1,0,1,0,0
2562844,accessory,1,0,1,1,0,1,0,0
2562845,accessory,1,0,0,1,0,1,0,0
2562848,accessory,1,1,1,1,1,1,1,0
2562849,accessory,1,1,1,1,1,1,1,0
2562852,accessory,1,1,1,1,1,1,1,0
2562853,accessory,1,1,1,1,1,1,1,0
2562854,accessory,1,1,1,1,1,1,1,0
2562855,accessory,1,1,1,1,1,1,1,0
2562857,accessory,1,1,1,0,0,0,0,0
2562859,accessory,1,1,1,0,0,0,0,0
2562860,accessory,1,1,0,0,0,0,0,0
2562861,accessory,1,1,0,0,0,0,0,0
2562862,accessory,1,1,0,0,0,0,0,0
2562863,accessory,1,1,0,0,0,0,0,0
2562864,accessory,1,1,0,0,0,0,0,0
2562865,accessory,1,1,0,0,0,0,0,0
2562868,accessory,1,1,1,1,1,1,1,0
2562870,accessory,1,0,1,1,1,1,0,0
2562871,accessory,1,1,1,1,1,1,1,0
2562872,accessory,1,1,1,1,1,1,1,0
2562873,accessory,1,1,1,1,1,1,1,0
2562874,accessory,1,1,1,1,1,1,1,0
2562875,accessory,1,1,1,1,1,1,1,0
2562876,accessory,1,1,1,1,1,1,1,0
2562877,accessory,1,1,1,1,1,1,1,0
2562878,accessory,1,1,1,1,1,1,1,0
2562879,accessory,1,1,1,1,1,1,1,0
2562881,accessory,1,1,1,1,1,1,1,0
2562884,accessory,1,1,1,0,1,0,1,0
2562889,accessory,1,1,1,1,1,1,1,0
2562890,accessory,1,1,1,1,1,1,1,0
2562891,accessory,1,1,1,1,1,1,1,0
2562892,accessory,1,1,1,1,1,1,1,0
2562893,accessory,1,1,1,1,1,1,1,0
2562898,accessory,1,1,1,1,1,1,1,0
2562900,accessory,1,1,1,1,1,1,1,0
2562901,accessory,1,1,1,1,1,1,1,0
2562902,accessory,1,1,1,1,1,1,1,0
2562906,accessory,1,1,1,1,1,1,1,0
2562907,accessory,1,1,1,1,1,1,1,0
2562910,accessory,1,1,1,1,1,1,1,0
2562913,accessory,1,1,1,1,1,1,1,0
2562915,accessory,1,1,1,1,1,1,1,0
